FAREID,JRNY_TYPE_ID,RTGNO,POS,REGION,ORIG,DEST,FARECLS,COMPARTMENT,FARE_CURR,PAX_TYPE,SALE_STR_DATE,SALE_END_DATE,TRAVEL_STR_DATE,TRAVEL_END_DATE,SEASON_STR_DATE,SEASON_END_DATE,DOW,MIN_STAY_UNIT,MIN_STAY_VAL,MAX_STAY_UNIT,MAX_STAY_VAL,FARE_TYPE,DEPARTURE_DATE,SNAP_DATE,CXR,BKG_TY,BKG_LY,BKG_YTD,RANK,MS_PERC,RNK_BASIS,YQ_YR_AMT_BC,Q_FUEL_AMT_BC,FAREAMT_BC,TAX_AMT_BC,Q_OTHERS_AMT_BC,TOTAL_AMT_BC,LAST_TOUCHED_DATE,INBOUND_BLACKOUT,EFFDT,ACTDISCDT,GPS_REC_STATUS,AP_UNIT,AP_VALUE,HUB,FLTRESTRICTION,RBD,YQ_YR_AMT,Q_FUEL_AMT,FAREAMT,TAX_AMT,Q_OTHERS_AMT,TOTAL_AMT,YQ_YR_AMT_EKFC,Q_FUEL_AMT_EKFC,FAREAMT_EKFC,TAX_AMT_EKFC,Q_OTHERS_AMT_EKFC,TOTAL_AMT_EKFC,CREATED_DATE,CREATED_BY,USD_TO_AED_MULT
2530043426,2,0700,US,AMERICAS,NYC,CRK,R1LXFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,8/16/17,11/20/17,71234,,,M,12,S,9/25/17,8/14/17,EK,106,95,0,0,7.36,,600,0,1276,81.62,0,1957.62,7/13/17,,2/28/17,12/31/99,,,,DXB,,R,600,0,1276,81.62,0,1957.62,600,0,1276,81.62,0,1957.62,8/14/17,GPS,3.67303
2530055659,2,0700,US,AMERICAS,ORL,DAC,MKX6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/14/17,8/29/17,71234,1,SUN,M,6,S,8/16/17,8/14/17,EK,269,207,0,0,88.2,,624,0,1157,171.24,0,1952.24,7/13/17,,2/28/17,12/31/99,,,,DXB,,M,624,0,1157,171.24,0,1952.24,624,0,1157,171.24,0,1952.24,8/14/17,GPS,3.67303
2530131146,2,0700,US,AMERICAS,WAS,ISB,WLXESUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,8/30/17,11/20/17,71234,D,4,M,12,S,9/11/17,8/14/17,EK,56,153,0,0,1.92,,624,0,1163,163.33,0,1950.33,7/13/17,,2/28/17,12/31/99,,,,DXB,,W,624,0,1163,163.33,0,1950.33,624,0,1163,163.33,0,1950.33,8/14/17,GPS,3.67303
2530058789,2,0700,US,AMERICAS,ORL,MED,MKX6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/14/17,10/31/17,71234,1,SUN,M,6,S,9/5/17,8/14/17,EK,45,103,0,0,93.75,,598,0,1224,127.51,0,1949.51,7/13/17,Y,2/28/17,12/31/99,,,,DXB,,M,598,0,1224,127.51,0,1949.51,598,0,1224,127.51,0,1949.51,8/14/17,GPS,3.67303
2530012655,2,0700,US,AMERICAS,HOU,BEY,WKXESUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,6/16/17,10/31/17,71234,D,4,M,12,S,9/18/17,8/14/17,EK,115,100,0,0,5.17,,588,0,1248,111.92,0,1947.92,7/13/17,,2/28/17,12/31/99,,,,DXB,,W,588,0,1248,111.92,0,1947.92,588,0,1248,111.92,0,1947.92,8/14/17,GPS,3.67303
2530112657,2,0700,US,AMERICAS,SEA,KHI,MLX6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,8/30/17,11/20/17,71234,1,SUN,M,6,S,9/20/17,8/14/17,EK,106,167,0,0,89.83,,624,0,1163,158.83,0,1945.83,7/13/17,,2/28/17,12/31/99,,,,DXB,,M,624,0,1163,158.83,0,1945.83,624,0,1163,158.83,0,1945.83,8/14/17,GPS,3.67303
2530040195,2,0700,US,AMERICAS,NYC,AMD,M1KWSUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/7/17,12/7/17,4567,1,SUN,M,6,S,9/10/17,8/14/17,EK,1166,2138,0,0,10.34,,650,0,1200,95.34,0,1945.34,7/13/17,,2/28/17,12/31/99,,,,DXB,,M,650,0,1200,95.34,0,1945.34,650,0,1200,95.34,0,1945.34,8/14/17,GPS,3.67303
2530125374,2,0700,US,AMERICAS,SFO,SEZ,UKX6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/9/17,10/31/17,71234,1,SUN,M,6,S,8/31/17,8/14/17,EK,29,25,0,0,65.91,,624,0,1188,131.62,0,1943.62,7/13/17,Y,2/28/17,12/31/99,,,,DXB,,U,624,0,1188,131.62,0,1943.62,624,0,1188,131.62,0,1943.62,8/14/17,GPS,3.67303
2530013592,2,0700,US,AMERICAS,HOU,CCU,BKW6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,6/16/17,12/9/17,4567,1,SUN,M,6,S,9/2/17,8/14/17,EK,103,107,0,0,25.12,,650,0,1192,101.56,0,1943.56,7/13/17,Y,2/28/17,12/31/99,,,,DXB,,B,650,0,1192,101.56,0,1943.56,650,0,1192,101.56,0,1943.56,8/14/17,GPS,3.67303
2529971381,2,0700,US,AMERICAS,DFW,CPT,UKX6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,6/17/17,10/31/17,71234,1,SUN,M,6,S,9/26/17,8/14/17,EK,78,78,0,0,13.4,,588,0,1244,111.19,0,1943.19,7/13/17,Y,2/28/17,12/31/99,,,,DXB,,U,588,0,1244,111.19,0,1943.19,588,0,1244,111.19,0,1943.19,8/14/17,GPS,3.67303
2530040841,2,0700,US,AMERICAS,NYC,BJS,B1LWSUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,8/16/17,11/20/17,4567,1,SUN,M,6,S,9/14/17,8/14/17,EK,115,111,0,0,0.5,,600,0,1243,95.12,0,1938.12,7/13/17,Y,2/28/17,12/31/99,,,,DXB,,B,600,0,1243,95.12,0,1938.12,600,0,1243,95.12,0,1938.12,8/14/17,GPS,3.67303
2530109251,2,0700,US,AMERICAS,SEA,DAR,MKX6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/14/17,10/31/17,71234,1,SUN,M,6,S,8/27/17,8/14/17,EK,54,76,0,0,39.13,,588,0,1224,126.12,0,1938.12,7/13/17,,2/28/17,12/31/99,,,,DXB,,M,588,0,1224,126.12,0,1938.12,588,0,1224,126.12,0,1938.12,8/14/17,GPS,3.67303
2529958418,2,0700,US,AMERICAS,CHI,DAR,BKW6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/6/17,10/31/17,4567,1,SUN,M,6,S,8/31/17,8/14/17,EK,27,52,0,0,4.27,,588,0,1224,126.12,0,1938.12,7/13/17,Y,2/28/17,12/31/99,,,,DXB,,B,588,0,1224,126.12,0,1938.12,588,0,1224,126.12,0,1938.12,8/14/17,GPS,3.67303
2530118627,2,0700,US,AMERICAS,SFO,AMD,UKW6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/9/17,12/8/17,4567,1,SUN,M,6,S,8/18/17,8/14/17,EK,418,475,0,0,31.48,,650,0,1192,95.34,0,1937.34,7/13/17,Y,2/28/17,12/31/99,,,,DXB,,U,650,0,1192,95.34,0,1937.34,650,0,1192,95.34,0,1937.34,8/14/17,GPS,3.67303
2530052012,2,0700,US,AMERICAS,NYC,THR,MKX6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/7/17,10/31/17,71234,1,SUN,M,6,S,9/10/17,8/14/17,EK,150,356,0,0,11.23,,588,0,1224,122.39,0,1934.39,7/13/17,,2/28/17,12/31/99,,,,DXB,,M,588,0,1224,122.39,0,1934.39,588,0,1224,122.39,0,1934.39,8/14/17,GPS,3.67303
2530022771,2,0700,US,AMERICAS,LAX,DAC,MLW6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,8/30/17,11/20/17,4567,1,SUN,M,6,S,9/28/17,8/14/17,EK,383,365,0,0,30.64,,624,0,1139,171.24,0,1934.24,7/13/17,,2/28/17,12/31/99,,,,DXB,,M,624,0,1139,171.24,0,1934.24,624,0,1139,171.24,0,1934.24,8/14/17,GPS,3.67303
2530127442,2,0700,US,AMERICAS,WAS,BAH,WKWESUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/5/17,10/31/17,4567,D,4,M,12,S,9/9/17,8/14/17,EK,59,27,0,0,6.26,,588,0,1244,100.63,0,1932.63,7/13/17,,2/28/17,12/31/99,,,,DXB,,W,588,0,1244,100.63,0,1932.63,588,0,1244,100.63,0,1932.63,8/14/17,GPS,3.67303
2530135028,2,0700,US,AMERICAS,WAS,TRV,BKW6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/5/17,12/7/17,4567,1,SUN,M,6,S,9/8/17,8/14/17,EK,36,61,0,0,6.88,,650,0,1167,113.52,0,1930.52,7/13/17,Y,2/28/17,12/31/99,,,,DXB,,B,650,0,1167,113.52,0,1930.52,650,0,1167,113.52,0,1930.52,8/14/17,GPS,3.67303
2530026160,2,0700,US,AMERICAS,LAX,MHD,MKX6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/1/17,10/31/17,71234,1,SUN,M,6,S,8/24/17,8/14/17,EK,44,94,0,0,23.16,,588,0,1224,117.89,0,1929.89,7/13/17,,2/28/17,12/31/99,,,,DXB,,M,588,0,1224,117.89,0,1929.89,588,0,1224,117.89,0,1929.89,8/14/17,GPS,3.67303
2530016263,2,0700,US,AMERICAS,HOU,JKT,BLW6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,8/16/17,11/20/17,4567,1,SUN,M,6,S,8/17/17,8/14/17,EK,22,54,0,0,3.45,,600,0,1237,88.37,0,1925.37,7/13/17,Y,2/28/17,12/31/99,,,,DXB,,B,600,0,1237,88.37,0,1925.37,600,0,1237,88.37,0,1925.37,8/14/17,GPS,3.67303
2530040204,2,0700,US,AMERICAS,NYC,AMD,MKX6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/7/17,12/7/17,71234,1,SUN,M,6,S,9/12/17,8/14/17,EK,1166,2138,0,0,10.34,,650,0,1180,95.34,0,1925.34,7/13/17,,2/28/17,12/31/99,,,,DXB,,M,650,0,1180,95.34,0,1925.34,650,0,1180,95.34,0,1925.34,8/14/17,GPS,3.67303
2530047628,2,0700,US,AMERICAS,NYC,KWI,MKW6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/7/17,10/31/17,4567,1,SUN,M,6,S,9/21/17,8/14/17,EK,127,127,0,0,7.18,,588,0,1245,91.24,0,1924.24,7/13/17,,2/28/17,12/31/99,,,,DXB,,M,588,0,1245,91.24,0,1924.24,588,0,1245,91.24,0,1924.24,8/14/17,GPS,3.67303
2529958048,2,0700,US,AMERICAS,CHI,CPT,UKW6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/6/17,10/31/17,4567,1,SUN,M,6,S,8/17/17,8/14/17,EK,161,113,0,0,12.24,,588,0,1224,111.19,0,1923.19,7/13/17,Y,2/28/17,12/31/99,,,,DXB,,U,588,0,1224,111.19,0,1923.19,588,0,1224,111.19,0,1923.19,8/14/17,GPS,3.67303
2529938831,2,0700,US,AMERICAS,BOS,ISB,MLX6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,8/30/17,11/20/17,71234,1,SUN,M,6,S,9/24/17,8/14/17,EK,128,196,0,0,27.35,,624,0,1133,163.33,0,1920.33,7/13/17,,2/28/17,12/31/99,,,,DXB,,M,624,0,1133,163.33,0,1920.33,624,0,1133,163.33,0,1920.33,8/14/17,GPS,3.67303
2530012313,2,0700,US,AMERICAS,HOU,AMD,MKX6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,6/16/17,12/9/17,71234,1,SUN,M,6,S,8/30/17,8/14/17,EK,422,688,0,0,50.9,,650,0,1172,90.84,0,1912.84,7/13/17,,2/28/17,12/31/99,,,,DXB,,M,650,0,1172,90.84,0,1912.84,650,0,1172,90.84,0,1912.84,8/14/17,GPS,3.67303
2530012272,2,0700,US,AMERICAS,HOU,AMD,BKW6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,6/16/17,12/9/17,4567,1,SUN,M,6,S,9/24/17,8/14/17,EK,422,688,0,0,50.9,,650,0,1172,90.84,0,1912.84,7/13/17,Y,2/28/17,12/31/99,,,,DXB,,B,650,0,1172,90.84,0,1912.84,650,0,1172,90.84,0,1912.84,8/14/17,GPS,3.67303
2530129534,2,0700,US,AMERICAS,WAS,DAR,UKW6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/5/17,10/31/17,4567,1,SUN,M,6,S,9/14/17,8/14/17,EK,310,233,0,0,22.16,,588,0,1194,130.62,0,1912.62,7/13/17,Y,2/28/17,12/31/99,,,,DXB,,U,588,0,1194,130.62,0,1912.62,588,0,1194,130.62,0,1912.62,8/14/17,GPS,3.67303
2530045578,2,0700,US,AMERICAS,NYC,HKG,MLW6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,8/16/17,11/20/17,4567,1,SUN,M,6,S,8/18/17,8/14/17,EK,115,168,0,0,0.4,,600,0,1187,123.52,0,1910.52,7/13/17,,2/28/17,12/31/99,,,,DXB,,M,600,0,1187,123.52,0,1910.52,600,0,1187,123.52,0,1910.52,8/14/17,GPS,3.67303
2530045880,2,0700,US,AMERICAS,NYC,HRE,U1KWSUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/7/17,10/31/17,4567,1,SUN,M,6,S,8/27/17,8/14/17,EK,93,152,0,0,20.31,,588,0,1190,131.62,0,1909.62,7/13/17,Y,2/28/17,12/31/99,,,,DXB,,U,588,0,1190,131.62,0,1909.62,588,0,1190,131.62,0,1909.62,8/14/17,GPS,3.67303
2530014829,2,0700,US,AMERICAS,HOU,DMM,UKW6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,6/16/17,10/31/17,4567,1,SUN,M,6,S,9/1/17,8/14/17,EK,207,429,0,0,18.92,,598,0,1184,127.51,0,1909.51,7/13/17,Y,2/28/17,12/31/99,,,,DXB,,U,598,0,1184,127.51,0,1909.51,598,0,1184,127.51,0,1909.51,8/14/17,GPS,3.67303
2530105032,2,0700,US,AMERICAS,SEA,ACC,UKW6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/14/17,10/31/17,4567,1,SUN,M,6,S,9/29/17,8/14/17,EK,22,38,0,0,6.79,,588,0,1124,197.12,0,1909.12,7/13/17,Y,2/28/17,12/31/99,,,,DXB,,U,588,0,1124,197.12,0,1909.12,588,0,1124,197.12,0,1909.12,8/14/17,GPS,3.67303
2530051318,2,0700,US,AMERICAS,NYC,SGN,W1LXSUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,8/16/17,11/20/17,71234,D,4,M,12,S,8/28/17,8/14/17,EK,128,293,0,0,1.12,,600,0,1201,103.12,0,1904.12,7/13/17,,2/28/17,12/31/99,,,,DXB,,W,600,0,1201,103.12,0,1904.12,600,0,1201,103.12,0,1904.12,8/14/17,GPS,3.67303
2530024424,2,0700,US,AMERICAS,LAX,ISB,BLW6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,8/30/17,11/20/17,4567,1,SUN,M,6,S,8/31/17,8/14/17,EK,122,140,0,0,31.52,,624,0,1120,158.83,0,1902.83,7/13/17,Y,2/28/17,12/31/99,,,,DXB,,B,624,0,1120,158.83,0,1902.83,624,0,1120,158.83,0,1902.83,8/14/17,GPS,3.67303
2530105733,2,0700,US,AMERICAS,SEA,AMM,BKW6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/14/18,10/31/18,4567,1,SUN,M,6,S,7/29/18,8/14/17,EK,294,399,0,0,47.96,,588,0,1164,149.80,0,1901.80,7/30/17,Y,2/28/17,12/31/99,,,,DXB,,B,588,0,1164,149.80,0,1901.80,588,0,1164,149.80,0,1901.80,8/14/17,GPS,3.67303
2530040545,2,0700,US,AMERICAS,NYC,BAH,W1KXSUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/7/17,10/31/17,71234,D,4,M,12,S,8/15/17,8/14/17,EK,102,118,0,0,7.24,,588,0,1213,100.63,0,1901.63,7/13/17,,2/28/17,12/31/99,,,,DXB,,W,588,0,1213,100.63,0,1901.63,588,0,1213,100.63,0,1901.63,8/14/17,GPS,3.67303
2529972696,2,0700,US,AMERICAS,DFW,DMM,BKX6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,6/17/17,10/31/17,71234,1,SUN,M,6,S,8/24/17,8/14/17,EK,56,235,0,0,14.04,,598,0,1174,127.51,0,1899.51,7/13/17,Y,2/28/17,12/31/99,,,,DXB,,B,598,0,1174,127.51,0,1899.51,598,0,1174,127.51,0,1899.51,8/14/17,GPS,3.67303
2529944524,2,0700,US,AMERICAS,BOS,LHE,MLX6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,8/30/17,11/20/17,71234,1,SUN,M,6,S,9/14/17,8/14/17,EK,192,212,0,0,35.29,,624,0,1112,163.33,0,1899.33,7/13/17,,2/28/17,12/31/99,,,,DXB,,M,624,0,1112,163.33,0,1899.33,624,0,1112,163.33,0,1899.33,8/14/17,GPS,3.67303
2530132563,2,0700,US,AMERICAS,WAS,MAA,MKX6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/5/17,12/7/17,71234,1,SUN,M,6,S,9/12/17,8/14/17,EK,1105,1202,0,0,26.97,,650,0,1150,97.68,0,1897.68,7/13/17,,2/28/17,12/31/99,,,,DXB,,M,650,0,1150,97.68,0,1897.68,650,0,1150,97.68,0,1897.68,8/14/17,GPS,3.67303
2530012915,2,0700,US,AMERICAS,HOU,BLR,BKW6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,6/16/17,12/9/17,4567,1,SUN,M,6,S,9/28/17,8/14/17,EK,613,641,0,0,33.14,,650,0,1142,103.43,0,1895.43,7/13/17,Y,2/28/17,12/31/99,,,,DXB,,B,650,0,1142,103.43,0,1895.43,650,0,1142,103.43,0,1895.43,8/14/17,GPS,3.67303
2530049741,2,0700,US,AMERICAS,NYC,MUX,M1LWSUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,8/30/17,11/20/17,4567,1,SUN,M,6,S,9/14/17,8/14/17,EK,129,206,0,0,68.98,,624,0,1103,168.11,0,1895.11,7/13/17,,2/28/17,12/31/99,,,,DXB,,M,624,0,1103,168.11,0,1895.11,624,0,1103,168.11,0,1895.11,8/14/17,GPS,3.67303
2530039569,2,0700,US,AMERICAS,NYC,ADD,B1KXSUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/7/17,10/31/17,71234,1,SUN,M,6,S,9/4/17,8/14/17,EK,356,570,0,0,19.33,,588,0,1193,111.62,0,1892.62,7/13/17,Y,2/28/17,12/31/99,,,,DXB,,B,588,0,1193,111.62,0,1892.62,588,0,1193,111.62,0,1892.62,8/14/17,GPS,3.67303
2530128247,2,0700,US,AMERICAS,WAS,CAI,UKW6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/5/17,10/31/17,4567,1,SUN,M,6,S,9/22/17,8/14/17,EK,223,54,0,0,5.57,,588,0,1194,110.43,0,1892.43,7/13/17,Y,2/28/17,12/31/99,,,,DXB,,U,588,0,1194,110.43,0,1892.43,588,0,1194,110.43,0,1892.43,8/14/17,GPS,3.67303
2529975185,2,0700,US,AMERICAS,DFW,HRE,UKX6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,6/17/17,10/31/17,71234,1,SUN,M,6,S,9/19/17,8/14/17,EK,93,55,0,0,28.79,,588,0,1174,127.12,0,1889.12,7/13/17,Y,2/28/17,12/31/99,,,,DXB,,U,588,0,1174,127.12,0,1889.12,588,0,1174,127.12,0,1889.12,8/14/17,GPS,3.67303
2529955594,2,0700,US,AMERICAS,CHI,BKK,MLW6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,8/16/17,11/20/17,4567,1,SUN,M,6,S,9/14/17,8/14/17,EK,221,276,0,0,2.25,,600,0,1187,101.20,0,1888.20,7/13/17,,2/28/17,12/31/99,,,,DXB,,M,600,0,1187,101.20,0,1888.20,600,0,1187,101.20,0,1888.20,8/14/17,GPS,3.67303
2530052495,2,0700,US,AMERICAS,NYC,TRV,M1KXSUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/7/17,12/7/17,71234,1,SUN,M,6,S,8/28/17,8/14/17,EK,1398,1314,0,0,32.66,,650,0,1120,113.52,0,1883.52,7/13/17,,2/28/17,12/31/99,,,,DXB,,M,650,0,1120,113.52,0,1883.52,650,0,1120,113.52,0,1883.52,8/14/17,GPS,3.67303
2529954417,2,0700,US,AMERICAS,CHI,AMD,BKW6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/6/17,12/9/17,4567,1,SUN,M,6,S,9/1/17,8/14/17,EK,829,1229,0,0,16.48,,650,0,1140,90.84,0,1880.84,7/13/17,Y,2/28/17,12/31/99,,,,DXB,,B,650,0,1140,90.84,0,1880.84,650,0,1140,90.84,0,1880.84,8/14/17,GPS,3.67303
2529954492,2,0700,US,AMERICAS,CHI,AMD,MKX6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/6/17,12/9/17,71234,1,SUN,M,6,S,9/19/17,8/14/17,EK,829,1229,0,0,16.48,,650,0,1140,90.84,0,1880.84,7/13/17,,2/28/17,12/31/99,,,,DXB,,M,650,0,1140,90.84,0,1880.84,650,0,1140,90.84,0,1880.84,8/14/17,GPS,3.67303
2529954417,2,0700,US,AMERICAS,CHI,AMD,BKW6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/6/17,12/9/17,4567,1,SUN,M,6,S,8/19/17,8/14/17,EK,829,1229,0,0,16.48,,650,0,1140,90.84,0,1880.84,7/13/17,Y,2/28/17,12/31/99,,,,DXB,,B,650,0,1140,90.84,0,1880.84,650,0,1140,90.84,0,1880.84,8/14/17,GPS,3.67303
2530056464,2,0700,US,AMERICAS,ORL,DXB,UKX6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/14/17,10/31/17,71234,D,4,M,6,S,9/28/17,8/14/17,EK,796,1009,0,0,91.39,,484,0,1306,90.73,0,1880.73,7/13/17,Y,2/28/17,12/31/99,,,,DXB,,U,484,0,1306,90.73,0,1880.73,484,0,1306,90.73,0,1880.73,8/14/17,GPS,3.67303
2529996120,2,0700,US,AMERICAS,FLL,DXB,UKX6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/8/17,10/31/17,71234,D,4,M,6,S,8/31/17,8/14/17,EK,1267,62,0,0,97.24,,484,0,1306,90.73,0,1880.73,7/13/17,Y,2/28/17,12/31/99,,,,DXB,,U,484,0,1306,90.73,0,1880.73,484,0,1306,90.73,0,1880.73,8/14/17,GPS,3.67303
2530134484,2,0700,US,AMERICAS,WAS,SIN,MLX6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,8/16/17,11/20/17,71234,1,SUN,M,6,S,9/11/17,8/14/17,EK,227,239,0,0,14.36,,600,0,1174,106.57,0,1880.57,7/13/17,,2/28/17,12/31/99,,,,DXB,,M,600,0,1174,106.57,0,1880.57,600,0,1174,106.57,0,1880.57,8/14/17,GPS,3.67303
2530120487,2,0700,US,AMERICAS,SFO,COK,UKX6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/9/17,12/8/17,71234,1,SUN,M,6,S,9/17/17,8/14/17,EK,698,660,0,0,43.52,,650,0,1142,87.52,0,1879.52,7/13/17,Y,2/28/17,12/31/99,,,,DXB,,U,650,0,1142,87.52,0,1879.52,650,0,1142,87.52,0,1879.52,8/14/17,GPS,3.67303
2530012834,2,0700,US,AMERICAS,HOU,BKK,BLW6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,8/16/17,11/20/17,4567,1,SUN,M,6,S,8/18/17,8/14/17,EK,171,124,0,0,4.39,,600,0,1176,101.20,0,1877.20,7/13/17,Y,2/28/17,12/31/99,,,,DXB,,B,600,0,1176,101.20,0,1877.20,600,0,1176,101.20,0,1877.20,8/14/17,GPS,3.67303
2529968699,2,0700,US,AMERICAS,DFW,BLR,MKX6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,6/17/17,12/9/17,71234,1,SUN,M,6,S,9/19/17,8/14/17,EK,1182,972,0,0,28.85,,650,0,1122,103.43,0,1875.43,7/13/17,,2/28/17,12/31/99,,,,DXB,,M,650,0,1122,103.43,0,1875.43,650,0,1122,103.43,0,1875.43,8/14/17,GPS,3.67303
2530046642,2,0700,US,AMERICAS,NYC,JKT,MKX6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/7/17,8/15/17,71234,1,SUN,M,6,S,8/15/17,8/14/17,EK,131,229,0,0,4.92,,600,0,1182,92.87,0,1874.87,7/13/17,,2/28/17,12/31/99,,,,DXB,,M,600,0,1182,92.87,0,1874.87,600,0,1182,92.87,0,1874.87,8/14/17,GPS,3.67303
2530112285,2,0700,US,AMERICAS,SEA,JNB,UKW6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/14/17,10/31/17,4567,1,SUN,M,6,S,8/25/17,8/14/17,EK,403,422,0,0,35.6,,588,0,1175,111.19,0,1874.19,7/13/17,Y,2/28/17,12/31/99,,,,DXB,,U,588,0,1175,111.19,0,1874.19,588,0,1175,111.19,0,1874.19,8/14/17,GPS,3.67303
2529977672,2,0700,US,AMERICAS,DFW,KWI,MKX6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,6/17/17,10/31/17,71234,1,SUN,M,6,S,9/21/17,8/14/17,EK,126,68,0,0,12.63,,588,0,1199,86.74,0,1873.74,7/13/17,,2/28/17,12/31/99,,,,DXB,,M,588,0,1199,86.74,0,1873.74,588,0,1199,86.74,0,1873.74,8/14/17,GPS,3.67303
2529947915,2,0700,US,AMERICAS,BOS,NBO,BKX6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/7/17,10/31/17,71234,1,SUN,M,6,S,8/29/17,8/14/17,EK,467,607,0,0,19.6,,588,0,1154,131.62,0,1873.62,7/13/17,Y,2/28/17,12/31/99,,,,DXB,,B,588,0,1154,131.62,0,1873.62,588,0,1154,131.62,0,1873.62,8/14/17,GPS,3.67303
2530016075,2,0700,US,AMERICAS,HOU,ISB,MLX6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,8/30/17,11/20/17,71234,1,SUN,M,6,S,9/26/17,8/14/17,EK,204,258,0,0,29.39,,624,0,1088,158.83,0,1870.83,7/13/17,,2/28/17,12/31/99,,,,DXB,,M,624,0,1088,158.83,0,1870.83,624,0,1088,158.83,0,1870.83,8/14/17,GPS,3.67303
